"Peak_ID","Mass","RT","relation.ship","codadw","charge","peakid","identification"
1127,114.0681132,4.90777283,"112.05+H2",0.920382351,NA,1127,"""HMDB10719,  2-HYDROXYCYCLOHEXAN-1-ONE,  HMDB00453,  C01880,  C01147,  3-HYDROXYCYCLOHEXANONE,  C03228,  CPD-9081,  CPD-9078,  CPD-101,  HMDB03843"""
1128,306.0818214,10.7326259966667,"hexose|C13 isotope #1",0.937899541,NA,1128,"CPD0-1144"
1129,146.0579251,9.958576355,"fragment?",0.948208684,NA,1129,"""2, 2-dimethylsuccinic acid,  methylglutaric acid,  C04237,  C16272,  2-DEHYDROPANTOATE,  C06762,  HMDB00858,  C06006,  C06104,  HMDB00448,  HMDB00422,  HMDB00752,  CPD0-1300,  HMDB02074,  HMDB02173,  HMDB06900,  C01053,  solerol,  aceto-hydroxybutanoic acid,  C00772,  2-ACETO-2-HYDROXY-BUTYRATE,  C00966,  adipic acid,  C00659,  CPD-19,  C14463"""
1130,183.9960144,21.1950286166667,"fragment?",0.983403485,NA,1130,""
1131,931.6978498,21.0271346666667,"potential bp",0.973376188,NA,1131,""
1132,216.1725968,3.81065940833333,"plus h2o",0.952037291,NA,1132,"""HMDB10728,  C08317,  HMDB00387,  HMDB02059"""
1133,569.474367,3.47484604166667,"bp",0.95903163,1,1133,""
1134,196.9131821,13.85432513,"bp",0.99635571,1,1134,""
1135,223.7722105,10.6912854083333,"bp",0.970707363,1,1135,""
1136,158.0579491,4.92701768833333,"bp",0.934214812,1,1136,"""HMDB00635,  HMDB12241,  C05126,  CPD-205,  DIMETHYL-CITRACONATE,  C02631,  C04815,  C04816,  C04670"""
1137,478.289092,4.52934931,"fragment?",0.972107222,NA,1137,""
1138,484.3766254,3.55871642333333,"bp",0.969023409,1,1138,""
1139,210.037624,10.908378875,"plus h2o",0.983953256,NA,1139,"""HMDB00639,  HMDB00663,  C01807,  C01808,  D-GLUCARATE,  StdMix1_73,  D-GALACTARATE,  C00879,  C00767,  C00818"""
1140,447.3432168,3.52767879,"bp",0.948090881,1,1140,""
1141,220.0412655,10.4816571166667,"potential bp|O18 isotope #1",0.975847047,NA,1141,"THIDIAZURON"
1142,846.5828482,3.92800603333333,"844.57+H2",0.971181547,NA,1142,""
1143,524.4446961,3.46634199666667,"bp",0.970953624,1,1143,"""HMDB07039,  HMDB07067"""
1144,179.8304331,10.2229587833333,"potential bp",0.96032395,NA,1144,""
1145,261.0306705,10.947592295,"potential bp",0.952341301,NA,1145,""
1146,406.1266913,4.35584393333333,"bp",0.979291045,1,1146,"""C10835,  C10245"""
1147,376.2558571,3.96793237,"bp|C13 isotope #1",0.974811687,NA,1147,""
1148,251.7029468,3.44835014,"potential bp",0.936536597,NA,1148,""
1149,167.1027742,4.04050425666667,"bp|C13 isotope #1",0.9531998,NA,1149,""
1150,103.0632488,9.47516800833333,"bp",0.961664952,1,1150,"""CPD-8145,  4-AMINO-BUTYRATE,  CPD-6141,  CPD0-1952,  CPD0-1942,  HMDB00452,  HMDB00650,  HMDB00092,  HMDB00112,  C11735,  DIMETHYL-GLYCINE,  C11109,  HMDB02299,  CPD-4748,  C01205,  HMDB02166,  CPD-10490,  C03665,  C01026,  STD_AMINONBUTRYIC_Acid,  C03284,  dimethylglycine,  C05145,  HMDB01906,  CPD0-2276,  HMDB03911,  CPD-3686,  C00335,  C00334,  CPD-298,  StdMix2_32,  gamma amino butyric acid,  CPD-466,  CPD-471,  C02721,  C02261,  C02356"""
1151,156.0535814,8.58781233333333,"potential bp",0.987496261,NA,1151,"""HMDB00544,  HMDB02320,  4-imidazolone-5-propionic acid,  C03817,  4-IMIDAZOLONE-5-PROPIONATE,  C03680,  C05568,  HMDB01014,  5-Hydroxymethyl-4-methyluracil,  imidazolelactic acid"""
1152,117.0870968,4.71024292166667,"bp|C13 isotope #1",0.956678823,NA,1152,""
1153,103.034958,10.6826422233333,"fragment?|C13 isotope #1",0.976323562,NA,1153,""
1154,345.8846848,21.0389300666667,"fragment?",0.975819478,NA,1154,""
1155,200.0685946,6.87369412166667,"fragment?",0.953952002,NA,1155,""
1156,452.3871913,3.51050510833333,"450.37+H2",0.963077423,NA,1156,""
1157,281.7499447,3.39698981166667,"fragment?",0.947656723,NA,1157,""
1158,138.0429457,7.077744985,"potential bp",0.893785782,NA,1158,"""4-NITROANILINE,  HMDB02730,  HMDB00301,  urocanic acid,  CPD0-2083,  C00785,  C02126,  UROCANATE,  nicotinamide N-oxide"""
1159,203.0558902,9.83970263833333,"2M+Na",0.955106569,NA,1159,""
1160,536.4080082,3.544900835,"bp",0.969237933,1,1160,""
1161,289.9163509,22.79279985,"potential bp",0.969097477,NA,1161,""
1162,136.0525083,6.86831905166667,"fragment?",0.910594532,NA,1162,"""C06224,  CPD-8779,  HMDB00209,  C01454,  C15583,  C03765,  CPD-6441,  C05615,  C05613,  C07085,  C07086,  C10700,  CPD-10598,  C07211,  C07215,  C07190,  C07191,  C07189,  C10761,  HYDRPHENYLAC-CPD,  CPD-103,  C00548,  PHENYLACETATE,  C14087"""
1163,261.0709828,8.51344256333333,"potential bp",0.962581823,NA,1163,""
1164,101.0088296,21.2482256333333,"fragment?",0.98456148,NA,1164,""
1165,266.064347,9.28121512166667,"potential bp",0.960564239,NA,1165,"""CPD0-1045,  C01994,  C01993,  CPD-328"""
1166,165.0072524,10.72765039,"potential bp",0.933317709,NA,1166,""
1167,287.2461616,4.17057786833333,"bp",0.962570487,1,1167,"CONTAMINANTDB_0104"
1168,130.0378778,7.289629,"bp",0.953670017,1,1168,""
1169,139.0302278,9.8467636,"fragment?",0.951242302,NA,1169,"""C03349,  CPD-11725"""
1170,138.0429386,8.208455025,"bp",0.968322847,1,1170,"""4-NITROANILINE,  HMDB02730,  HMDB00301,  urocanic acid,  CPD0-2083,  C00785,  C02126,  UROCANATE,  nicotinamide N-oxide"""
1171,127.9108551,10.1748017616667,"potential bp",0.9751634,NA,1171,""
1172,310.2147398,4.120088185,"bp",0.970446121,1,1172,"""C15753,  C07357,  OCTADEC-9-ENE-118-DIOIC-ACID,  C04785,  C16321,  C16341"""
1173,185.1052521,8.865910095,"bp",0.976686765,1,1173,"""CPD0-1483,  HMDB06348,  HMDB06548,  CPD-9779,  C10858,  C10356,  C12449"""
1174,186.1620615,3.83985937,"bp",0.979716454,1,1174,"""HMDB00947,  HMDB02373,  C17715"""
1175,237.6872874,3.48263834166667,"potential bp",0.936461167,NA,1175,""
1176,236.9609687,12.242077495,"fragment?",0.967118608,NA,1176,""
1177,169.0256323,9.434396,"bp",0.972884923,1,1177,""
1178,402.3769936,21.0081727166667,"potential bp",0.968967093,NA,1178,""
1179,137.0404996,9.344319685,"bp",0.979878572,1,1179,""
1180,382.108879,10.7133718166667,"bp",0.944509103,1,1180,""
1181,333.1872644,4.44368895666667,"bp",0.95354988,1,1181,""
1182,153.9249275,11.79828829,"potential bp",0.936227363,NA,1182,""
1183,211.9901986,10.105968095,"potential bp",0.966377717,NA,1183,""
1184,273.8905359,13.8885547166667,"bp",0.995672412,1,1184,""
1185,497.4165637,3.48234933333333,"495.40+H2",0.96350528,NA,1185,""
1186,539.427093,3.52694708833333,"potential bp|C13 isotope #1",0.961031492,NA,1186,""
1187,292.2040379,3.899811305,"bp",0.978940505,1,1187,"""C08319,  C13816,  C01226,  C14911,  C16320,  C16324,  C16325,  C16319,  C04672"""
1188,641.3161287,4.65791019333333,"bp",0.972910369,1,1188,""
1189,349.3949183,21.0051128,"fragment?",0.974600533,NA,1189,""
1190,295.7724711,22.5065035666667,"bp",0.98070168,1,1190,""
1191,152.9918659,7.23456776333333,"bp",0.977733264,1,1191,"""THIOCYSTEINE,  C01962,  HMDB03585"""
1192,386.1750669,4.04635454833333,"centroid artefact",0.957264746,NA,1192,""
1193,222.8078847,8.540528795,"potential bp",0.956184994,NA,1193,""
1194,156.0728978,10.4385564316667,"bp",0.956100082,1,1194,""
1195,160.0372383,8.11190016666667,"fragment?",0.976456038,NA,1195,"""C06891,  C04287,  C16159,  HMDB00225,  HMDB00398,  CPD-9438,  C00846,  3-KETO-ADIPATE,  CPD-1088,  C00322,  CPD-333,  CPD-547,  CPD-620,  CPD-61,  CPD-1130,  CPD-1133"""
1196,165.0459639,9.64621352666667,"centroid artefact",0.935282022,NA,1196,"""C16000,  CPD0-1959,  C15998,  C15999,  HMDB02005,  CPD-8990,  CPD-8989,  CPD-9280,  C02989,  L-METHIONINE_SULFOXIDE"""
1197,553.4792467,3.42636336333333,"oxidation/reduction",0.975860364,NA,1197,""
1198,238.1570615,3.73469763333333,"bp",0.956892053,1,1198,"""LMPR0103390002,  3-oxo-2-(2'Z-pentenyl)-cyclopentanebutanoic acid"""
1199,88.05223675,9.71553037333333,"bp",0.966841102,1,1199,"""BUTYRIC_ACID,  CPD0-1682,  CPD-8445,  HMDB00039,  C01769,  CPD-10353,  ACETOIN,  HMDB01873,  C00849,  CPD0-2414,  C00810,  C00466,  CPD-255,  C02632,  HMDB03243,  C00246,  ETHYLACETATE,  C14440,  ISOBUTYRATE"""
1200,194.0579587,4.66110346166667,"potential bp",0.961677571,NA,1200,"""HMDB00954,  HMDB00955,  CPD0-1248,  CPD0-1249,  5-HYDROXY-CONIFERALDEHYDE,  C11233,  HMDB02120,  C01494,  6-HYDROXYMELLEIN,  C09974,  C00779,  C10477,  C10470,  CPD-56,  C12204,  C16982,  C02379,  CONTAMINANTDB_0068"""
1201,126.0316738,10.741249285,"fragment?",0.974381783,NA,1201,"""CPD-8130,  C11918,  C11101,  C01108,  PYROGALLOL,  CPD-16,  CPD-11572,  C02814,  C02815,  C02752,  C02183"""
1202,112.0160292,10.8114011516667,"bp",0.977498156,1,1202,"""HMDB00444,  HMDB00617,  C01546,  C01547,  ITACONIC-ANHYDRIDE"""
1203,666.7865551,21.0233262333333,"potential bp",0.95960735,NA,1203,""
1204,104.0108741,9.55857486166667,"fragment?",0.972832358,NA,1204,"""HMDB00691,  C01146,  HMDB06938,  StdMix1_59,  TARTRONATE-S-ALD,  OH-PYR,  HMDB01352,  MALONATE,  C00383,  C00168"""
1205,189.0637448,9.78362782166667,"fragment?",0.95830326,NA,1205,"""HMDB00590,  C03871,  CPD-10229,  HMDB01138,  C00624,  StdMix3_8,  C12109,  ACETYL-GLU"""
1206,297.0453961,10.21926626,"potential bp",0.963354771,NA,1206,"HMDB00709"
1207,763.5166224,3.90837724833333,"bp",0.943232429,1,1207,"""HMDB09682,  HMDB09650,  CPD-8389,  HMDB09294,  HMDB09325,  HMDB09326,  HMDB09358,  HMDB09359,  HMDB09390,  HMDB09454,  HMDB09455,  HMDB09423,  HMDB09617,  HMDB09038,  HMDB09071,  HMDB09198,  HMDB09102,  HMDB09103,  HMDB09166,  HMDB09167,  HMDB09133,  HMDB09134,  GPE(38:6/2),  HMDB08946,  HMDB08977,  HMDB08978,  CONTAMINANTDB_0281"""
1208,165.0427057,4.74714898333333,"HCN (nitrile compounds)",0.936624392,NA,1208,"""C06052,  HMDB04089,  C03757,  HMDB04291,  C15769,  CPD-6364,  C05653,  CPD-9028,  C00971,  CPD-375,  C02803,  HMDB03454"""
1209,289.9162965,10.1444469433333,"bp",0.977010946,1,1209,""
1210,144.0786578,5.00883856166667,"bp",0.879846012,1,1210,"""HMDB01988,  C04404,  ETHYL-2-METHYLACETOACETATE,  C16590"""
1211,132.0672474,4.56873037166667,"bp|O18 isotope #1",0.963707267,NA,1211,""
1212,100.0135918,21.0097123666667,"fragment?",0.985628114,NA,1212,""
1213,868.5673562,3.90711874666667,"bp|C13 isotope #1",0.965879382,NA,1213,""
1214,195.0531516,9.95699329833333,"bp",0.948781332,1,1214,"""C04274,  HMDB00840,  PNP-PROPIONATE,  HMDB02404,  HMDB02016,  HMDB04067,  CPD-6404,  C05604,  C05605,  C05606,  DOPAQUINONE,  HMDB06116,  C07588,  C00822,  HMDB01229"""
1215,174.9647849,11.86946712,"bp",0.992762742,1,1215,""
1216,157.1228611,3.92021930166667,"bp",0.931786703,1,1216,"CPD-8505"
1217,606.3368691,4.514732455,"potential bp",0.969512981,NA,1217,""
1218,202.1570572,3.903095565,"bp",0.950564726,1,1218,""
1219,566.4553113,3.48076853,"bp",0.968917192,1,1219,""
1220,246.0351415,10.698991555,"potential bp",0.955588973,NA,1220,""
1221,197.0776672,10.9409572183333,"bp",0.934043865,1,1221,""
1222,91.03488914,10.62242102,"88.02+H2|C13 isotope #1",0.98421242,NA,1222,""
1223,454.8574299,21.0156525166667,"potential bp",0.969656171,NA,1223,""
1224,130.0397029,8.17693399833333,"bp|N15 isotope #1",0.955181352,NA,1224,""
1225,145.073919,7.192656425,"143.06+H2",0.943664827,NA,1225,"""C04076,  N-butyrylglycine,  HMDB00808,  HMDB00730,  HMDB12131,  HMDB12151,  5-HYDROXY-PIPECOLATE,  C03656,  C05825,  C03239,  CPD-159,  HMDB03681,  C02946,  HMDB01263,  2-KETO-6-AMINO-CAPROATE"""
1226,123.9055818,5.708879165,"bp",0.989561824,1,1226,""
1227,148.0525253,8.39016494333333,"minus nh3",0.970731772,NA,1227,"""HMDB00930,  HMDB00567,  3H1INDANONE,  C05608,  DIHYDROCOUMARIN,  C17268,  cinnamic acid,  CPD-9949,  C07728,  C07720,  COUMARALDEHYDE,  C10438,  C00423,  ISOCHROMANONE,  C02274"""
1228,153.0619738,7.20054865833333,"bp",0.970998474,1,1228,""
1229,263.6277153,4.23618185833333,"bp",0.962013329,1,1229,""
1230,125.047661,7.06935513833333,"bp",0.83457538,1,1230,"""CPD-12469,  3-HYDROXYAMINOPHENOL,  N-ETHYLMALEIMIDE,  C14604,  C14602,  C02854,  C02441,  AMINOHYDROQUINONE,  C16671"""
1231,190.9970484,5.21972953333333,"bp",0.969683219,1,1231,""
1232,315.9072554,21.02461,"fragment?",0.975795004,NA,1232,""
1233,199.1654601,3.79134399,"bp|C13 isotope #1",0.942478553,NA,1233,""
1234,157.0740085,7.03734612166667,"bp",0.899160108,1,1234,"""HMDB00959,  methylcrotonylglycine,  HMDB00459,  C17724,  C17361,  C07411,  tiglylglycine"""
1235,262.0356886,11.2818045066667,"bp",0.939286805,1,1235,""
1236,629.3335564,4.44878300166667,"potential bp",0.9639153,NA,1236,""
1237,165.0427239,7.46774344333333,"bp",0.98118295,1,1237,"""C06052,  HMDB04089,  C03757,  HMDB04291,  C15769,  CPD-6364,  C05653,  CPD-9028,  C00971,  CPD-375,  C02803,  HMDB03454"""
1238,181.0668633,11.6232606983333,"bp|C13 isotope #1",0.965941457,NA,1238,""
1239,93.05059644,8.67912479666667,"bp|C13 isotope #1",0.95947938,NA,1239,""
1240,106.0515186,7.18246648333333,"bp",0.972485195,1,1240,""
1241,145.0350889,10.974327075,"fragment?",0.947734121,NA,1241,""
1242,208.0042884,4.64364863,"bp",0.944661023,1,1242,""
1243,184.0596945,9.04641836333333,"potential bp",0.963086358,NA,1243,""
1244,158.0943141,4.102010675,"bp",0.947420729,1,1244,"""HMDB10721,  HMDB00909,  HMDB00451,  ETHYL-3-OXOHEXANOATE,  C02975,  C16652,  C16655"""
1245,120.0615529,10.3748802416667,"bp|C13 isotope #1",0.959838873,NA,1245,""
1246,872.5986229,3.9023011,"870.58+H2",0.967274934,NA,1246,""
1247,374.3034546,3.99064562166667,"bp",0.960254097,1,1247,""
1248,283.091478,9.75712201,"potential bp",0.952496625,NA,1248,"""guanosine,  C08432,  HMDB00133,  CPD-12381,  GUANOSINE,  CPD0-2086,  CPD0-2013,  C00387,  StdMix2_17,  HMDB03333"""
1249,175.9944379,4.83701823333333,"potential bp",0.969126053,NA,1249,""
1250,138.0004216,7.09592459666667,"bp|C13 isotope #1",0.948808072,NA,1250,""
1251,137.9598915,11.792231425,"plus h2o",0.92325378,NA,1251,""
1252,220.0581594,8.87538958833333,"bp",0.949364635,1,1252,"""C16597,  C16583"""
1253,236.1248817,4.37352763666667,"bp",0.946516578,1,1253,""
1254,80.96414873,4.50532854,"fragment?",0.959894353,NA,1254,""
1255,502.2892994,4.43492921833333,"potential bp",0.971022646,NA,1255,""
1256,561.4846757,3.41155803,"559.47+H2",0.943311385,NA,1256,""
1257,222.0001718,9.43562582666667,"bp",0.961919716,1,1257,"""C12829,  C12830,  C14248,  C14246,  C14356,  C14355,  C14354"""
1258,349.0396624,22.8159632166667,"bp",0.94539391,1,1258,""
1259,162.9940204,4.79715494333333,"bp",0.949473883,1,1259,""
1260,206.0426044,9.53931271,"fragment?",0.954678357,NA,1260,"""HMDB00379,  C01251,  C05662,  HMDB06471,  StdMix1_89,  HMDB03518,  C02225,  C04593"""
1261,175.0020182,4.86918321666667,"bp",0.97022591,1,1261,""
1262,205.0715065,8.390976265,"potential bp",0.970366452,NA,1262,""
1263,227.0197619,10.1254277833333,"potential bp",0.961893848,NA,1263,"""C03734,  C05765,  C03287,  HMDB01228,  L-GLUTAMATE-5-P"""
1264,106.0458533,10.972558625,"bp|C13 isotope #1",0.947756466,NA,1264,""
1265,265.7185752,3.42428272,"bp",0.922319035,1,1265,""
1266,264.1362186,4.42348737,"bp",0.943052803,1,1266,"""C06082,  C11060,  CPD-9948,  C09683,  C09688,  C09708,  C09531,  C09530,  C09542,  C09540,  C09574,  C09600,  C10766,  C09291,  C09470,  C09481,  C09498,  C09453,  C09456,  C09506,  C09355,  C09381,  C09304,  C09349"""
1267,775.5525695,3.91134006166667,"potential bp",0.955825619,NA,1267,"""HMDB09709,  HMDB09677,  HMDB09678,  HMDB09644,  HMDB09645,  HMDB11394,  HMDB11425,  HMDB11426,  HMDB11458,  HMDB11459,  GPE(40:6//1)"""
1268,207.170504,4.00957441,"bp|C13 isotope #1",0.967903276,NA,1268,""
1269,112.0524388,6.99189274833333,"fragment?",0.903996037,NA,1269,"""C04221,  C04091,  CPD-8825,  C06105,  C08502,  C08063,  CPD0-1349,  C01066,  CYCLOHEXANE-13-DIONE,  HMDB01164,  CPD-288,  CPD-289"""
1270,579.3167836,4.64049042166667,"bp",0.973472147,1,1270,""
1271,188.0685802,7.06509252,"potential bp",0.904489445,NA,1271,"C16589"
1272,262.0147368,11.9479560533333,"potential bp",0.963595288,NA,1272,"HMDB11719"
1273,177.8246586,10.5258520866667,"potential bp",0.982836421,NA,1273,""
1274,226.0690197,11.3298780033333,"bp",0.946995337,1,1274,""
1275,369.3911336,21.0105211333333,"potential bp",0.964019811,NA,1275,""
1276,128.9046272,9.198690525,"bp",0.972873995,1,1276,""
1277,144.0058248,10.1291902033333,"methanol",0.976102525,NA,1277,"""METHYLOXALO-ACETATE,  CPD-9778"""
1278,159.0895819,7.065059605,"potential bp",0.963229098,NA,1278,"""CPD0-1641,  3-DE-H-CARNITINE,  HMDB00927,  C08269,  HMDB00678,  HMDB12175,  HMDB12154,  HMDB00339,  valerylglycine,  C03087,  HMDB11757,  C10850,  C10151"""
1279,78.01993199,6.68802244333333,"potential bp",0.990808454,NA,1279,""
1280,747.5213082,3.910792715,"749.54-H2",0.960844386,NA,1280,"""HMDB09708,  HMDB09479,  HMDB09480,  HMDB11420,  HMDB11453,  GPE(38:6//1),  HMDB05780"""
1281,184.1100237,4.03119028333333,"bp",0.941357819,1,1281,"""C06066,  C11405,  C11419,  CPD-10059,  CPD-10060,  C03843,  CPD-788,  CPD-789,  C04718"""
1282,727.5526802,3.92662712333333,"fragment?",0.957004493,NA,1282,"""HMDB09312,  GPE(36:2)?,  HMDB09083,  HMDB09084,  HMDB09050,  HMDB09051,  HMDB09115,  HMDB11376,  HMDB11349,  HMDB11407,  HMDB11408,  HMDB11441,  HMDB11440"""
1283,548.4445415,3.46806668,"bp",0.963790401,1,1283,""
1284,752.5562489,3.91928153333333,"750.54+H2",0.964234101,NA,1284,""
1285,239.0325592,9.88268760666667,"bp",0.952083596,1,1285,""
1286,177.8368286,10.2439122416667,"potential bp",0.964296071,NA,1286,""
1287,214.1570703,3.917398735,"potential bp",0.97249133,NA,1287,"""HMDB10727,  C02367"""
1288,147.0895461,9.43323789333333,"bp",0.966275383,1,1288,"C10144"
1289,250.1933466,3.598271125,"bp",0.905996261,1,1289,"""CPD-12586,  CPD-7988,  CONTAMINANTDB_0088,  C16503"""
1290,78.97655554,22.6294029833333,"bp",0.976205283,1,1290,""
1291,197.061659,9.85996823666667,"bp",0.939789743,1,1291,""
1292,126.0429281,7.385677505,"bp",0.960964913,1,1292,"""HMDB00262,  HMDB02024,  THYMINE,  thymine,  StdMix2_8,  StdMix1_2,  C02835,  C00178"""
1293,504.4185573,3.45557916833333,"bp",0.957019288,1,1293,""
1294,430.3084047,3.93828335,"bp",0.984432729,1,1294,"""C08891,  C08902,  C08909,  HMDB12458,  20S22S25S-2225-EPOXYFUROST,  C17891,  C17337,  HMDB11590,  HMDB11560,  C04715,  C16498"""
1295,121.0455976,10.7018405016667,"fragment?|C13 isotope #1",0.981521779,NA,1295,""
1296,148.0372504,8.80865489666667,"bp",0.989058005,1,1296,"""L-XYLONO-14-LACTONE,  C06029,  C06032,  C06031,  HMDB00426,  HMDB00428,  HMDB00606,  HMDB00694,  C03826,  C01114,  C01087,  L-ARABINO-1-5-LACTONE,  C03196,  StdMix1_60,  C05405,  HMDB11676,  HMDB01900,  D-XYLONO-14-LACTONE,  C00816,  C00815,  C02994,  CPD-356,  C00684,  CPD-368,  CPD-360,  C00652,  C02612,  C02614,  C02630,  C02753,  C02754,  C02266,  CPD-13413"""
1297,329.8866161,21.0448696666667,"potential bp",0.984424914,NA,1297,""
1298,155.9547215,11.8144614083333,"fragment?",0.99120131,NA,1298,""
1299,154.0460162,7.34611030166667,"+/-COCH2|C13 isotope #1",0.970403711,NA,1299,""
1300,142.0994532,4.41432259333333,"fragment?",0.96178585,NA,1300,"""HMDB00392,  HMDB01568,  C12297,  C12104,  C16653,  C16654,  C16648"""
1301,286.806839,22.4692167,"potential bp",0.981659116,NA,1301,""
1302,190.9501386,21.1412792666667,"fragment?",0.98499747,NA,1302,""
1303,136.9523829,22.8127284333333,"bp",0.958373585,1,1303,""
1304,147.0249048,10.71048246,"potential bp",0.939249745,NA,1304,""
1305,172.8550821,10.69154765,"fragment?",0.982542771,NA,1305,""
1306,750.5407327,3.91251989833333,"752.56-H2",0.945343879,NA,1306,"""HMDB10600,  HMDB10572"""
1307,495.4008615,3.50335711166667,"497.42-H2",0.951415544,NA,1307,""
1308,206.0427454,8.75060968333333,"bp",0.955167637,1,1308,"""HMDB00379,  C01251,  C05662,  HMDB06471,  StdMix1_89,  HMDB03518,  C02225,  C04593"""
1309,100.0159424,10.5661269433333,"bp",0.98209568,1,1309,""
1310,239.8988283,11.7979798583333,"fragment?",0.859937612,NA,1310,"C02466"
1311,181.0668687,9.49173315166667,"bp",0.968903616,1,1311,""
1312,432.875428,21.0152038833333,"potential bp",0.955130524,NA,1312,""
1313,136.0524969,4.47747164333333,"bp",0.985430216,1,1313,"""C06224,  CPD-8779,  HMDB00209,  C01454,  C15583,  C03765,  CPD-6441,  C05615,  C05613,  C07085,  C07086,  C10700,  CPD-10598,  C07211,  C07215,  C07190,  C07191,  C07189,  C10761,  HYDRPHENYLAC-CPD,  CPD-103,  C00548,  PHENYLACETATE,  C14087"""
1314,207.984431,5.451463035,"potential bp",0.969152035,NA,1314,""
1315,330.1986755,3.92730077833333,"fragment?",0.970316447,NA,1315,""
1316,337.3348688,3.92695521833333,"fragment?",0.955474069,NA,1316,"CONTAMINANTDB_0125"
1317,441.0842456,9.22955838333333,"potential bp",0.964713422,NA,1317,""
1318,115.0269287,7.12719201333333,"fragment?",0.947930981,NA,1318,"C01596"
1319,463.8756915,21.0111895833333,"potential bp",0.969153926,NA,1319,""
1320,793.5483597,3.96966446333333,"fragment?",0.965552796,NA,1320,""
1321,352.0633837,8.822311135,"potential bp",0.93829446,NA,1321,"""C06118,  C04733"""
1322,222.0943644,4.16004951833333,"bp|C13 isotope #1",0.986965053,NA,1322,"C14614"
1323,98.98026342,10.2444320833333,"bp",0.988474013,1,1323,""
1324,84.02088359,10.689467845,"fragment?",0.967325488,NA,1324,"""C06144,  C17602,  C17601,  C02648,  4-HYDROXY-2-BUTYNAL"""
1325,191.0136431,4.17654438666667,"halogen (F) exchange (hydroxy)|C13 isotope #1",0.959725935,NA,1325,""
1326,191.0171767,8.16755917833333,"bp",0.970223169,1,1326,""
1327,398.1578384,4.681411155,"potential bp",0.926990638,NA,1327,""
1328,368.1125833,10.6962332516667,"bp",0.946010649,1,1328,""
1329,393.8707004,22.79279105,"potential bp",0.979402491,NA,1329,""
1330,98.03664083,4.14025477833333,"bp",0.968127965,1,1330,""
1331,402.3346893,3.95027752666667,"natural alkane chains",0.940200241,NA,1331,""
1332,849.606703,3.92345002166667,"potential bp",0.970501339,NA,1332,""
1333,152.0473803,6.789270685,"methylation (-H2O)",0.956403419,NA,1333,"""C04043,  CPD-8489,  HMDB00440,  HMDB00669,  HMDB00703,  HMDB00020,  4-HYDROXYPHENYLACETATE,  HMDB12308,  HMDB04815,  C13636,  C13635,  HMDB02390,  C01983,  C01984,  C01985,  VANILLIN,  CPD-6442,  C03663,  C17900,  StdMix1_98,  C05852,  C05593,  C10675,  C10804,  C00755,  CPD-121,  CPD-122,  C12305,  HMDB03791,  C00642,  HMDB01101,  CPD-242,  C02639,  C02657,  C12064,  C02519,  C02181,  C14108,  C14103,  C14088,  34-DIHYDROXYPHENYLACETALDEHYDE"""
1334,451.3745799,3.51466121666667,"bp",0.952956863,1,1334,""
1335,393.2010968,4.00190298666667,"potential bp",0.951216781,NA,1335,""
1336,151.0561893,9.00281251,"fragment?",0.975365768,NA,1336,""
1337,160.0372224,7.10702071666667,"fragment?",0.970354124,NA,1337,"""C06891,  C04287,  C16159,  HMDB00225,  HMDB00398,  CPD-9438,  C00846,  3-KETO-ADIPATE,  CPD-1088,  C00322,  CPD-333,  CPD-547,  CPD-620,  CPD-61,  CPD-1130,  CPD-1133"""
1338,223.0867672,4.15670951833333,"halogen (F) exchange (hydroxy)",0.966159005,NA,1338,""
1339,168.9681095,21.0134532,"fragment?",0.987143652,NA,1339,""
1340,263.9148104,21.0566541833333,"bp",0.985148027,1,1340,""
1341,762.553742,4.17838113666667,"double bond",0.966389922,NA,1341,""
1342,171.134133,3.94906914833333,"bp|C13 isotope #1",0.949286702,NA,1342,""
1343,210.9416058,22.7998603666667,"potential bp",0.956249505,NA,1343,""
1344,185.1497329,3.90114589333333,"fragment?",0.934518371,NA,1344,""
1345,266.8953374,7.22189161833333,"bp",0.976593882,1,1345,""
1346,231.0041221,10.1455814733333,"potential bp",0.957240406,NA,1346,""
1347,73.99996711,10.670675815,"bp",0.98646747,1,1347,""
1348,144.0786623,4.15978514333333,"fragment?",0.94781477,NA,1348,"""HMDB01988,  C04404,  ETHYL-2-METHYLACETOACETATE,  C16590"""
1349,823.58581,3.94909892,"fragment?",0.970863356,NA,1349,""
1350,270.1580765,4.56054038833333,"bp",0.933505717,1,1350,""
1351,431.3846395,3.78451768666667,"bp",0.957656774,1,1351,""
1352,286.2145222,4.23443011,"bp",0.968321174,1,1352,"""HMDB00672,  hydroxy-oxo-hexadecanoic acid,  C14987,  hexadecanedioic acid"""
1353,203.1159375,4.83630102,"fragment?",0.920438655,NA,1353,"""acetylcarnitine,  HMDB00201,  O-ACETYLCARNITINE,  StdMix3_20,  (-)o-acetylcarnitine"""
1354,127.0245201,10.9410302983333,"fragment?",0.959239872,NA,1354,""
1355,182.0676035,10.7062898683333,"bp|O18 isotope #1",0.966584936,NA,1355,""
1356,145.0456287,10.623052895,"fragment?|C13 isotope #1",0.974035744,NA,1356,""
1357,74.03634316,9.89213919833333,"fragment?",0.956448113,NA,1357,""
1358,873.6087369,3.90489453,"potential bp",0.967812627,NA,1358,""
